robot_x,robot_y,robot_z,robot_roll,robot_pitch,robot_yaw,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
280.0,10.0,115.0,-180.0,-0.0,-0.0,12.15,4.51,-163.8,0.527,0.849,-0.007,0.045,0.09
280.0,10.0,125.0,-180.0,-0.0,-0.0,2.33,4.33,-164.03,0.527,0.848,-0.007,0.045,0.094
280.0,10.0,135.0,-180.0,-0.0,-0.0,-7.49,4.36,-164.02,0.527,0.848,-0.006,0.045,0.102
280.0,10.0,145.0,-180.0,0.0,-0.0,-17.12,4.2,-164.28,0.527,0.848,-0.006,0.046,0.11
280.0,10.0,155.0,-180.0,-0.0,-0.0,-26.96,3.99,-164.33,0.528,0.848,-0.004,0.046,0.12
280.0,10.0,165.0,-180.0,-0.0,-0.0,-36.58,3.99,-164.61,0.528,0.848,-0.005,0.047,0.128
280.0,10.0,175.0,-180.0,-0.0,-0.0,-46.46,3.81,-164.82,0.526,0.849,-0.004,0.048,0.125
280.0,20.0,75.0,-180.0,-0.0,-0.0,51.28,14.61,-163.72,0.525,0.85,-0.007,0.043,0.09
280.0,20.0,85.0,-180.0,-0.0,-0.0,41.49,14.49,-164.11,0.525,0.85,-0.008,0.043,0.089
280.0,20.0,95.0,-180.0,-0.0,-0.0,31.57,14.38,-163.99,0.526,0.849,-0.008,0.044,0.09
280.0,20.0,105.0,-180.0,-0.0,-0.0,21.89,14.26,-164.25,0.526,0.849,-0.008,0.044,0.091
280.0,20.0,115.0,-180.0,-0.0,-0.0,12.06,14.16,-164.16,0.527,0.849,-0.008,0.045,0.094
280.0,20.0,125.0,-180.0,-0.0,-0.0,2.17,14.12,-164.33,0.527,0.848,-0.007,0.045,0.099
280.0,20.0,135.0,-180.0,-0.0,-0.0,-7.47,13.94,-164.4,0.528,0.848,-0.007,0.045,0.107
280.0,20.0,145.0,-180.0,-0.0,-0.0,-17.19,13.75,-164.55,0.529,0.848,-0.007,0.046,0.114
280.0,20.0,155.0,-180.0,0.0,-0.0,-26.99,13.84,-164.68,0.529,0.847,-0.006,0.047,0.122
280.0,20.0,165.0,-180.0,-0.0,-0.0,-36.61,13.62,-164.92,0.531,0.846,-0.005,0.047,0.129
280.0,20.0,175.0,-180.0,0.0,-0.0,-46.45,13.54,-165.14,0.532,0.846,-0.004,0.047,0.121
280.0,30.0,75.0,-180.0,-0.0,-0.0,51.31,24.3,-164.1,0.525,0.85,-0.008,0.043,0.094
280.0,30.0,85.0,-180.0,-0.0,-0.0,41.59,24.34,-164.53,0.525,0.85,-0.008,0.043,0.093
280.0,30.0,95.0,-180.0,0.0,-0.0,31.65,24.14,-164.37,0.526,0.849,-0.008,0.044,0.092
280.0,30.0,105.0,-180.0,-0.0,-0.0,22.0,24.11,-164.67,0.526,0.849,-0.007,0.043,0.094
280.0,30.0,115.0,-180.0,0.0,-0.0,12.02,23.79,-164.45,0.527,0.849,-0.008,0.045,0.096
280.0,30.0,125.0,-180.0,-0.0,-0.0,2.22,23.71,-164.68,0.527,0.848,-0.007,0.045,0.101
280.0,30.0,135.0,-180.0,0.0,-0.0,-7.43,23.75,-164.71,0.528,0.848,-0.007,0.046,0.107
280.0,30.0,145.0,-180.0,-0.0,-0.0,-17.23,23.5,-164.89,0.529,0.847,-0.007,0.046,0.114
280.0,30.0,155.0,-180.0,-0.0,-0.0,-26.93,23.54,-164.98,0.53,0.846,-0.006,0.047,0.118
280.0,30.0,165.0,-180.0,0.0,-0.0,-36.69,23.3,-165.3,0.533,0.844,-0.006,0.048,0.119
280.0,30.0,175.0,-180.0,-0.0,-0.0,-46.45,23.26,-165.47,0.536,0.843,-0.004,0.048,0.11
280.0,40.0,75.0,-180.0,0.0,-0.0,51.37,34.02,-164.51,0.524,0.85,-0.009,0.043,0.095
280.0,40.0,85.0,-180.0,-0.0,-0.0,41.67,33.91,-164.94,0.525,0.85,-0.01,0.043,0.094
280.0,40.0,95.0,-180.0,-0.0,-0.0,31.74,33.8,-164.92,0.526,0.85,-0.008,0.043,0.094
280.0,40.0,105.0,-180.0,0.0,-0.0,21.94,33.63,-164.97,0.526,0.849,-0.009,0.044,0.095
280.0,40.0,115.0,-180.0,0.0,-0.0,12.0,33.66,-164.92,0.526,0.849,-0.008,0.045,0.097
280.0,40.0,125.0,-180.0,-0.0,-0.0,2.24,33.52,-165.06,0.527,0.848,-0.008,0.045,0.101
280.0,40.0,135.0,-180.0,0.0,-0.0,-7.41,33.48,-165.21,0.528,0.848,-0.008,0.045,0.104
280.0,40.0,145.0,-180.0,0.0,-0.0,-17.22,33.27,-165.29,0.529,0.847,-0.008,0.046,0.107
280.0,40.0,155.0,-180.0,0.0,-0.0,-26.96,33.14,-165.28,0.531,0.846,-0.007,0.048,0.108
280.0,40.0,165.0,-180.0,0.0,-0.0,-36.75,33.18,-165.67,0.534,0.844,-0.006,0.048,0.105
280.0,40.0,175.0,-180.0,-0.0,-0.0,-46.51,32.98,-165.85,0.537,0.842,-0.006,0.048,0.091
280.0,50.0,75.0,-180.0,-0.0,-0.0,51.45,43.74,-164.92,0.524,0.85,-0.009,0.043,0.097
280.0,50.0,85.0,-180.0,0.0,-0.0,41.71,43.63,-165.39,0.525,0.85,-0.01,0.043,0.096
280.0,50.0,95.0,-180.0,-0.0,-0.0,31.69,43.48,-165.3,0.525,0.85,-0.009,0.043,0.095
280.0,50.0,105.0,-180.0,-0.0,-0.0,21.82,43.57,-165.3,0.525,0.85,-0.008,0.043,0.095
280.0,50.0,115.0,-180.0,-0.0,-0.0,12.02,43.22,-165.29,0.526,0.849,-0.008,0.044,0.096
280.0,50.0,125.0,-180.0,-0.0,-0.0,2.31,43.24,-165.51,0.526,0.849,-0.009,0.045,0.097
280.0,50.0,135.0,-180.0,-0.0,-0.0,-7.48,43.13,-165.43,0.528,0.848,-0.008,0.046,0.099
280.0,50.0,145.0,-180.0,-0.0,-0.0,-17.22,42.85,-165.65,0.529,0.847,-0.008,0.047,0.098
280.0,50.0,155.0,-180.0,0.0,-0.0,-26.97,42.93,-165.74,0.531,0.846,-0.007,0.048,0.095
280.0,50.0,165.0,-180.0,0.0,-0.0,-36.74,42.69,-166.01,0.534,0.844,-0.007,0.048,0.086
280.0,50.0,175.0,-180.0,-0.0,-0.0,-46.7,42.75,-166.16,0.537,0.842,-0.005,0.048,0.07
290.0,-50.0,75.0,-180.0,-0.0,-0.0,51.25,-54.02,-151.62,0.523,0.851,-0.004,0.04,0.105
290.0,-50.0,85.0,-180.0,-0.0,-0.0,41.51,-54.07,-151.65,0.524,0.85,-0.004,0.042,0.089
290.0,-50.0,95.0,-180.0,0.0,-0.0,31.82,-54.08,-151.91,0.526,0.85,-0.004,0.043,0.071
290.0,-50.0,105.0,-180.0,-0.0,-0.0,22.09,-54.33,-151.88,0.527,0.849,-0.004,0.044,0.06
290.0,-50.0,115.0,-180.0,0.0,-0.0,12.36,-54.28,-152.11,0.527,0.849,-0.002,0.044,0.053
290.0,-50.0,125.0,-180.0,0.0,-0.0,2.55,-54.4,-152.25,0.526,0.849,-0.002,0.044,0.05
290.0,-50.0,135.0,-180.0,-0.0,-0.0,-7.06,-54.54,-152.41,0.524,0.85,-0.002,0.045,0.053
290.0,-50.0,145.0,-180.0,-0.0,-0.0,-16.99,-54.66,-152.73,0.52,0.853,-0.002,0.045,0.061
290.0,-50.0,155.0,-180.0,-0.0,-0.0,-26.9,-54.71,-152.76,0.515,0.856,-0.001,0.045,0.08
290.0,-50.0,165.0,-180.0,-0.0,-0.0,-36.99,-55.14,-153.05,0.511,0.858,-0.003,0.044,0.098
290.0,-50.0,175.0,-180.0,-0.0,-0.0,-47.04,-55.45,-153.05,0.51,0.859,-0.005,0.044,0.107
290.0,-40.0,75.0,-180.0,-0.0,-0.0,51.32,-44.04,-151.92,0.523,0.851,-0.005,0.041,0.089
290.0,-40.0,85.0,-180.0,-0.0,-0.0,41.63,-44.19,-152.09,0.524,0.85,-0.005,0.042,0.075
290.0,-40.0,95.0,-180.0,-0.0,-0.0,31.75,-44.37,-152.25,0.526,0.849,-0.005,0.043,0.063
290.0,-40.0,105.0,-180.0,-0.0,-0.0,22.02,-44.39,-152.38,0.527,0.849,-0.004,0.043,0.058
290.0,-40.0,115.0,-180.0,0.0,-0.0,12.26,-44.67,-152.5,0.527,0.848,-0.004,0.044,0.054
290.0,-40.0,125.0,-180.0,-0.0,-0.0,2.55,-44.46,-152.64,0.527,0.849,-0.003,0.044,0.055
290.0,-40.0,135.0,-180.0,-0.0,-0.0,-7.36,-44.81,-152.66,0.525,0.85,-0.002,0.045,0.058
290.0,-40.0,145.0,-180.0,0.0,-0.0,-17.0,-44.64,-153.01,0.522,0.852,-0.001,0.044,0.065
290.0,-40.0,155.0,-180.0,-0.0,-0.0,-27.06,-44.87,-152.99,0.517,0.855,-0.002,0.045,0.078
290.0,-40.0,165.0,-180.0,0.0,-0.0,-36.76,-45.09,-153.46,0.513,0.857,-0.003,0.044,0.095
290.0,-40.0,175.0,-180.0,-0.0,-0.0,-47.1,-45.14,-153.39,0.509,0.859,-0.004,0.045,0.109
290.0,-30.0,75.0,-180.0,0.0,-0.0,51.38,-34.23,-152.26,0.524,0.851,-0.004,0.04,0.079
290.0,-30.0,85.0,-180.0,-0.0,-0.0,41.67,-34.35,-152.62,0.525,0.85,-0.005,0.041,0.072
290.0,-30.0,95.0,-180.0,0.0,-0.0,31.72,-34.53,-152.56,0.526,0.849,-0.005,0.042,0.062
290.0,-30.0,105.0,-180.0,0.0,-0.0,22.0,-34.55,-152.76,0.527,0.849,-0.004,0.043,0.058
290.0,-30.0,115.0,-180.0,-0.0,-0.0,12.18,-34.5,-152.8,0.527,0.849,-0.004,0.043,0.058
290.0,-30.0,125.0,-180.0,0.0,-0.0,2.41,-34.78,-152.93,0.527,0.849,-0.004,0.044,0.06
290.0,-30.0,135.0,-180.0,0.0,-0.0,-7.37,-34.82,-152.95,0.526,0.849,-0.003,0.045,0.064
290.0,-30.0,145.0,-180.0,-0.0,-0.0,-17.12,-34.84,-153.25,0.524,0.851,-0.002,0.044,0.071
290.0,-30.0,155.0,-180.0,-0.0,-0.0,-26.99,-34.77,-153.33,0.519,0.853,-0.002,0.045,0.081
290.0,-30.0,165.0,-180.0,0.0,-0.0,-36.8,-35.18,-153.69,0.515,0.856,-0.003,0.045,0.096
290.0,-30.0,175.0,-180.0,0.0,-0.0,-47.0,-35.21,-153.76,0.51,0.859,-0.003,0.045,0.114
290.0,-20.0,75.0,-180.0,0.0,-0.0,51.39,-24.38,-152.58,0.524,0.851,-0.005,0.04,0.078
290.0,-20.0,85.0,-180.0,0.0,-0.0,41.65,-24.36,-152.97,0.525,0.85,-0.005,0.041,0.071
290.0,-20.0,95.0,-180.0,0.0,-0.0,31.72,-24.72,-152.92,0.526,0.849,-0.005,0.042,0.064
290.0,-20.0,105.0,-180.0,0.0,-0.0,21.97,-24.73,-153.09,0.527,0.849,-0.004,0.042,0.063
290.0,-20.0,115.0,-180.0,-0.0,-0.0,12.03,-24.89,-153.0,0.527,0.849,-0.004,0.043,0.065
290.0,-20.0,125.0,-180.0,-0.0,-0.0,2.34,-24.85,-153.27,0.527,0.849,-0.004,0.043,0.068
290.0,-20.0,135.0,-180.0,0.0,-0.0,-7.56,-25.0,-153.12,0.527,0.849,-0.003,0.044,0.074
290.0,-20.0,145.0,-180.0,-0.0,-0.0,-17.2,-24.89,-153.54,0.524,0.85,-0.003,0.044,0.08
290.0,-20.0,155.0,-180.0,-0.0,-0.0,-27.03,-25.32,-153.55,0.522,0.852,-0.003,0.045,0.089
290.0,-20.0,165.0,-180.0,-0.0,-0.0,-36.89,-25.26,-153.86,0.517,0.855,-0.002,0.044,0.101
290.0,-20.0,175.0,-180.0,-0.0,-0.0,-46.89,-25.63,-154.05,0.512,0.858,-0.003,0.045,0.12
290.0,-10.0,75.0,-180.0,0.0,-0.0,51.39,-14.52,-152.95,0.525,0.85,-0.005,0.04,0.079
290.0,-10.0,85.0,-180.0,-0.0,-0.0,41.6,-14.49,-153.27,0.525,0.85,-0.005,0.041,0.074
290.0,-10.0,95.0,-180.0,0.0,-0.0,31.69,-14.82,-153.25,0.526,0.849,-0.005,0.041,0.07
290.0,-10.0,105.0,-180.0,-0.0,-0.0,21.88,-14.89,-153.35,0.527,0.849,-0.005,0.042,0.069
290.0,-10.0,115.0,-180.0,0.0,-0.0,12.02,-15.11,-153.32,0.528,0.848,-0.005,0.043,0.072
290.0,-10.0,125.0,-180.0,0.0,-0.0,2.27,-14.99,-153.57,0.527,0.849,-0.004,0.043,0.075
290.0,-10.0,135.0,-180.0,0.0,-0.0,-7.58,-15.29,-153.42,0.528,0.848,-0.004,0.044,0.082
290.0,-10.0,145.0,-180.0,0.0,-0.0,-17.32,-15.15,-153.81,0.526,0.849,-0.004,0.044,0.09
290.0,-10.0,155.0,-180.0,0.0,-0.0,-27.06,-15.32,-153.81,0.524,0.85,-0.003,0.044,0.098
290.0,-10.0,165.0,-180.0,0.0,-0.0,-36.9,-15.43,-154.09,0.521,0.852,-0.002,0.045,0.109
290.0,-10.0,175.0,-180.0,0.0,-0.0,-46.75,-15.54,-154.33,0.515,0.856,-0.003,0.045,0.123
290.0,-0.0,75.0,-180.0,-0.0,-0.0,51.4,-4.78,-153.25,0.525,0.85,-0.005,0.041,0.081
290.0,-0.0,85.0,-180.0,0.0,-0.0,41.6,-4.84,-153.58,0.526,0.85,-0.006,0.041,0.077
290.0,-0.0,95.0,-180.0,0.0,-0.0,31.68,-5.02,-153.57,0.527,0.849,-0.005,0.041,0.076
290.0,-0.0,105.0,-180.0,0.0,-0.0,21.85,-5.07,-153.64,0.527,0.848,-0.006,0.042,0.076
290.0,-0.0,115.0,-180.0,0.0,-0.0,11.99,-5.21,-153.64,0.528,0.848,-0.005,0.042,0.078
290.0,-0.0,125.0,-180.0,0.0,-0.0,2.2,-5.24,-153.85,0.528,0.848,-0.006,0.043,0.081
290.0,-0.0,135.0,-180.0,0.0,-0.0,-7.63,-5.42,-153.69,0.528,0.848,-0.005,0.044,0.088
290.0,-0.0,145.0,-180.0,0.0,-0.0,-17.36,-5.38,-154.09,0.528,0.848,-0.004,0.043,0.097
290.0,-0.0,155.0,-180.0,-0.0,-0.0,-27.07,-5.73,-154.07,0.527,0.848,-0.004,0.045,0.107
290.0,-0.0,165.0,-180.0,-0.0,-0.0,-36.91,-5.48,-154.34,0.525,0.85,-0.003,0.045,0.117
290.0,-0.0,175.0,-180.0,0.0,-0.0,-46.69,-5.82,-154.58,0.522,0.852,-0.004,0.045,0.123
290.0,10.0,75.0,-180.0,0.0,-0.0,51.4,5.06,-153.62,0.525,0.85,-0.006,0.041,0.084
290.0,10.0,85.0,-180.0,-0.0,-0.0,41.61,5.08,-153.93,0.526,0.849,-0.007,0.041,0.08
290.0,10.0,95.0,-180.0,0.0,-0.0,31.66,4.89,-153.87,0.527,0.849,-0.007,0.042,0.079
290.0,10.0,105.0,-180.0,-0.0,-0.0,21.84,4.77,-153.96,0.528,0.848,-0.007,0.043,0.081
290.0,10.0,115.0,-180.0,-0.0,-0.0,11.97,4.58,-153.94,0.528,0.848,-0.006,0.043,0.083
290.0,10.0,125.0,-180.0,-0.0,-0.0,2.2,4.62,-154.18,0.528,0.848,-0.006,0.043,0.088
290.0,10.0,135.0,-180.0,-0.0,-0.0,-7.64,4.45,-154.01,0.529,0.848,-0.006,0.044,0.095
290.0,10.0,145.0,-180.0,-0.0,-0.0,-17.39,4.37,-154.37,0.529,0.848,-0.006,0.044,0.103
290.0,10.0,155.0,-180.0,0.0,-0.0,-27.11,4.23,-154.35,0.529,0.847,-0.004,0.045,0.114
290.0,10.0,165.0,-180.0,-0.0,-0.0,-36.9,3.92,-154.61,0.53,0.847,-0.004,0.045,0.123
290.0,10.0,175.0,-180.0,-0.0,-0.0,-46.72,4.2,-154.87,0.528,0.848,-0.003,0.045,0.123
290.0,20.0,75.0,-180.0,-0.0,-0.0,51.43,14.8,-153.95,0.526,0.85,-0.007,0.041,0.086
290.0,20.0,85.0,-180.0,-0.0,-0.0,41.63,14.71,-154.28,0.526,0.849,-0.008,0.042,0.086
290.0,20.0,95.0,-180.0,0.0,-0.0,31.63,14.72,-154.18,0.527,0.849,-0.007,0.042,0.085
290.0,20.0,105.0,-180.0,-0.0,-0.0,21.85,14.42,-154.34,0.528,0.848,-0.007,0.043,0.085
290.0,20.0,115.0,-180.0,-0.0,-0.0,11.91,14.4,-154.27,0.528,0.848,-0.007,0.043,0.088
290.0,20.0,125.0,-180.0,-0.0,-0.0,2.21,14.32,-154.49,0.528,0.848,-0.007,0.043,0.092
290.0,20.0,135.0,-180.0,0.0,-0.0,-7.73,14.14,-154.32,0.529,0.847,-0.007,0.044,0.098
290.0,20.0,145.0,-180.0,-0.0,-0.0,-17.36,14.2,-154.71,0.529,0.847,-0.006,0.044,0.106
290.0,20.0,155.0,-180.0,-0.0,-0.0,-27.15,13.97,-154.68,0.531,0.846,-0.006,0.045,0.115
290.0,20.0,165.0,-180.0,0.0,-0.0,-36.92,13.98,-154.96,0.532,0.845,-0.005,0.046,0.122
290.0,20.0,175.0,-180.0,-0.0,-0.0,-46.79,13.74,-155.17,0.534,0.844,-0.005,0.046,0.119
290.0,30.0,75.0,-180.0,0.0,-0.0,51.42,24.5,-154.34,0.525,0.85,-0.008,0.042,0.089
290.0,30.0,85.0,-180.0,-0.0,-0.0,41.63,24.42,-154.63,0.526,0.849,-0.008,0.042,0.088
290.0,30.0,95.0,-180.0,0.0,-0.0,31.61,24.32,-154.53,0.526,0.849,-0.008,0.042,0.088
290.0,30.0,105.0,-180.0,-0.0,-0.0,21.82,24.32,-154.73,0.527,0.849,-0.008,0.042,0.088
290.0,30.0,115.0,-180.0,0.0,-0.0,11.94,24.14,-154.68,0.528,0.848,-0.008,0.043,0.09
290.0,30.0,125.0,-180.0,0.0,-0.0,2.15,23.88,-154.76,0.529,0.848,-0.007,0.043,0.094
290.0,30.0,135.0,-180.0,-0.0,-0.0,-7.68,23.94,-154.73,0.529,0.848,-0.006,0.044,0.098
290.0,30.0,145.0,-180.0,0.0,-0.0,-17.38,23.79,-154.98,0.53,0.847,-0.007,0.045,0.106
290.0,30.0,155.0,-180.0,0.0,-0.0,-27.17,23.47,-155.04,0.532,0.845,-0.007,0.046,0.111
290.0,30.0,165.0,-180.0,0.0,-0.0,-36.86,23.6,-155.33,0.534,0.844,-0.005,0.046,0.116
290.0,30.0,175.0,-180.0,0.0,-0.0,-46.85,23.42,-155.48,0.538,0.841,-0.005,0.047,0.11
290.0,40.0,75.0,-180.0,-0.0,-0.0,51.38,34.15,-154.7,0.525,0.85,-0.009,0.042,0.091
290.0,40.0,85.0,-180.0,0.0,-0.0,41.56,34.04,-154.91,0.526,0.85,-0.009,0.042,0.09
290.0,40.0,95.0,-180.0,-0.0,-0.0,31.56,34.16,-154.96,0.526,0.85,-0.008,0.042,0.089
290.0,40.0,105.0,-180.0,-0.0,-0.0,21.77,33.88,-155.05,0.527,0.849,-0.009,0.043,0.089
290.0,40.0,115.0,-180.0,0.0,-0.0,11.91,33.78,-155.06,0.527,0.848,-0.009,0.043,0.089
290.0,40.0,125.0,-180.0,-0.0,-0.0,2.16,33.71,-155.17,0.528,0.848,-0.008,0.043,0.092
290.0,40.0,135.0,-180.0,-0.0,-0.0,-7.74,33.63,-155.08,0.529,0.848,-0.008,0.045,0.096
290.0,40.0,145.0,-180.0,-0.0,-0.0,-17.37,33.43,-155.36,0.53,0.847,-0.007,0.044,0.1
290.0,40.0,155.0,-180.0,0.0,-0.0,-27.36,33.31,-155.32,0.532,0.846,-0.007,0.046,0.1
290.0,40.0,165.0,-180.0,0.0,-0.0,-36.81,33.24,-155.74,0.534,0.844,-0.007,0.046,0.1
290.0,40.0,175.0,-180.0,0.0,-0.0,-46.95,33.01,-155.75,0.539,0.841,-0.006,0.047,0.087
290.0,50.0,75.0,-180.0,-0.0,-0.0,51.28,43.82,-155.08,0.525,0.85,-0.009,0.042,0.092
290.0,50.0,85.0,-180.0,-0.0,-0.0,41.53,43.92,-155.34,0.524,0.85,-0.01,0.042,0.091
290.0,50.0,95.0,-180.0,-0.0,-0.0,31.59,43.65,-155.37,0.525,0.85,-0.01,0.043,0.089
290.0,50.0,105.0,-180.0,0.0,-0.0,21.77,43.66,-155.27,0.526,0.849,-0.008,0.043,0.087
290.0,50.0,115.0,-180.0,-0.0,-0.0,11.92,43.47,-155.44,0.527,0.849,-0.008,0.043,0.088
290.0,50.0,125.0,-180.0,-0.0,-0.0,2.0,43.51,-155.52,0.527,0.849,-0.009,0.043,0.087
290.0,50.0,135.0,-180.0,0.0,-0.0,-7.62,43.21,-155.54,0.528,0.848,-0.008,0.044,0.088
290.0,50.0,145.0,-180.0,-0.0,-0.0,-17.49,43.29,-155.73,0.529,0.848,-0.008,0.045,0.088
290.0,50.0,155.0,-180.0,-0.0,-0.0,-27.18,42.95,-155.71,0.531,0.846,-0.007,0.046,0.087
290.0,50.0,165.0,-180.0,-0.0,-0.0,-36.98,42.78,-156.0,0.534,0.844,-0.008,0.047,0.077
290.0,50.0,175.0,-180.0,-0.0,-0.0,-46.86,42.62,-156.09,0.538,0.842,-0.007,0.047,0.063
300.0,-50.0,75.0,-180.0,0.0,-0.0,51.3,-53.98,-142.0,0.523,0.851,-0.004,0.038,0.106
300.0,-50.0,85.0,-180.0,0.0,-0.0,41.52,-54.1,-141.91,0.524,0.85,-0.004,0.04,0.087
300.0,-50.0,95.0,-180.0,-0.0,-0.0,31.84,-54.34,-142.13,0.527,0.849,-0.005,0.042,0.067
300.0,-50.0,105.0,-180.0,-0.0,-0.0,21.99,-54.44,-141.98,0.528,0.848,-0.004,0.043,0.054
300.0,-50.0,115.0,-180.0,0.0,-0.0,12.22,-54.31,-142.33,0.529,0.848,-0.003,0.043,0.049
300.0,-50.0,125.0,-180.0,0.0,-0.0,2.51,-54.64,-142.47,0.529,0.847,-0.002,0.043,0.048
300.0,-50.0,135.0,-180.0,0.0,-0.0,-7.29,-54.59,-142.56,0.527,0.849,-0.002,0.044,0.049
300.0,-50.0,145.0,-180.0,0.0,-0.0,-17.04,-54.42,-142.85,0.523,0.851,-0.001,0.043,0.053
300.0,-50.0,155.0,-180.0,0.0,-0.0,-27.02,-54.72,-142.93,0.518,0.854,-0.002,0.044,0.066
300.0,-50.0,165.0,-180.0,0.0,-0.0,-37.01,-55.22,-143.23,0.514,0.857,-0.003,0.043,0.085
300.0,-50.0,175.0,-180.0,-0.0,-0.0,-47.34,-55.16,-142.92,0.512,0.858,-0.004,0.043,0.097
300.0,-40.0,75.0,-180.0,0.0,-0.0,51.26,-44.03,-142.23,0.523,0.851,-0.005,0.039,0.088
300.0,-40.0,85.0,-180.0,-0.0,-0.0,41.52,-44.15,-142.28,0.524,0.851,-0.005,0.041,0.075
300.0,-40.0,95.0,-180.0,0.0,-0.0,31.73,-44.31,-142.38,0.526,0.849,-0.004,0.041,0.061
300.0,-40.0,105.0,-180.0,-0.0,-0.0,22.0,-44.53,-142.38,0.528,0.848,-0.004,0.042,0.054
300.0,-40.0,115.0,-180.0,-0.0,-0.0,12.16,-44.59,-142.68,0.528,0.848,-0.003,0.042,0.052
300.0,-40.0,125.0,-180.0,-0.0,-0.0,2.3,-44.73,-142.76,0.529,0.848,-0.003,0.042,0.053
300.0,-40.0,135.0,-180.0,-0.0,-0.0,-7.36,-44.56,-142.75,0.527,0.849,-0.001,0.043,0.055
300.0,-40.0,145.0,-180.0,0.0,-0.0,-17.22,-44.75,-143.12,0.525,0.85,-0.001,0.043,0.059
300.0,-40.0,155.0,-180.0,0.0,-0.0,-26.96,-44.67,-143.15,0.52,0.853,-0.0,0.043,0.068
300.0,-40.0,165.0,-180.0,0.0,-0.0,-37.11,-44.98,-143.5,0.515,0.856,-0.002,0.043,0.083
300.0,-40.0,175.0,-180.0,-0.0,-0.0,-47.09,-45.48,-143.42,0.512,0.858,-0.004,0.043,0.097
300.0,-30.0,75.0,-180.0,-0.0,-0.0,51.25,-34.14,-142.46,0.523,0.851,-0.004,0.039,0.079
300.0,-30.0,85.0,-180.0,0.0,-0.0,41.54,-34.1,-142.7,0.524,0.851,-0.004,0.04,0.069
300.0,-30.0,95.0,-180.0,-0.0,-0.0,31.64,-34.45,-142.71,0.526,0.849,-0.004,0.041,0.06
300.0,-30.0,105.0,-180.0,0.0,-0.0,21.91,-34.48,-142.71,0.527,0.848,-0.004,0.042,0.055
300.0,-30.0,115.0,-180.0,-0.0,-0.0,12.13,-34.63,-143.03,0.528,0.848,-0.004,0.042,0.056
300.0,-30.0,125.0,-180.0,0.0,-0.0,2.21,-34.79,-143.07,0.528,0.848,-0.004,0.042,0.058
300.0,-30.0,135.0,-180.0,-0.0,-0.0,-7.56,-34.66,-142.97,0.527,0.849,-0.002,0.042,0.063
300.0,-30.0,145.0,-180.0,-0.0,-0.0,-17.28,-34.77,-143.39,0.526,0.85,-0.002,0.043,0.067
300.0,-30.0,155.0,-180.0,-0.0,-0.0,-27.07,-35.05,-143.41,0.523,0.851,-0.001,0.043,0.073
300.0,-30.0,165.0,-180.0,-0.0,-0.0,-37.08,-34.92,-143.75,0.517,0.855,-0.002,0.043,0.087
300.0,-30.0,175.0,-180.0,-0.0,-0.0,-47.0,-35.3,-143.73,0.512,0.858,-0.003,0.043,0.102
300.0,-20.0,75.0,-180.0,0.0,-0.0,51.3,-24.27,-142.79,0.523,0.851,-0.005,0.04,0.077
300.0,-20.0,85.0,-180.0,0.0,-0.0,41.62,-24.38,-143.09,0.525,0.85,-0.004,0.04,0.069
300.0,-20.0,95.0,-180.0,-0.0,-0.0,31.59,-24.63,-143.02,0.526,0.849,-0.005,0.041,0.061
300.0,-20.0,105.0,-180.0,-0.0,-0.0,21.82,-24.5,-142.96,0.527,0.849,-0.004,0.042,0.059
300.0,-20.0,115.0,-180.0,-0.0,-0.0,12.12,-24.79,-143.4,0.528,0.848,-0.004,0.041,0.061
300.0,-20.0,125.0,-180.0,-0.0,-0.0,2.13,-24.84,-143.34,0.528,0.848,-0.004,0.042,0.064
300.0,-20.0,135.0,-180.0,0.0,-0.0,-7.66,-24.93,-143.25,0.528,0.848,-0.003,0.042,0.07
300.0,-20.0,145.0,-180.0,0.0,-0.0,-17.34,-24.9,-143.67,0.527,0.849,-0.003,0.042,0.076
300.0,-20.0,155.0,-180.0,-0.0,-0.0,-27.24,-25.12,-143.58,0.524,0.85,-0.002,0.043,0.082
300.0,-20.0,165.0,-180.0,-0.0,-0.0,-37.08,-25.09,-143.94,0.519,0.853,-0.002,0.043,0.093
300.0,-20.0,175.0,-180.0,-0.0,-0.0,-46.92,-25.52,-144.02,0.514,0.857,-0.003,0.044,0.108
300.0,-10.0,75.0,-180.0,0.0,-0.0,51.37,-14.38,-143.06,0.524,0.851,-0.004,0.039,0.077
300.0,-10.0,85.0,-180.0,-0.0,-0.0,41.62,-14.46,-143.43,0.525,0.85,-0.005,0.04,0.07
300.0,-10.0,95.0,-180.0,-0.0,-0.0,31.58,-14.66,-143.33,0.527,0.849,-0.004,0.041,0.065
300.0,-10.0,105.0,-180.0,0.0,-0.0,21.79,-14.9,-143.31,0.528,0.848,-0.004,0.042,0.065
300.0,-10.0,115.0,-180.0,-0.0,-0.0,12.02,-14.81,-143.66,0.528,0.848,-0.005,0.042,0.068
300.0,-10.0,125.0,-180.0,-0.0,-0.0,2.11,-14.96,-143.64,0.529,0.848,-0.004,0.042,0.072
300.0,-10.0,135.0,-180.0,0.0,-0.0,-7.73,-15.17,-143.52,0.529,0.848,-0.004,0.042,0.077
